1860774035000	0   1   0   1   0   1   0     0
1860774045000	0   1   1   0   0   1   0     0
1860774055000	0   1   0   1   0   1   0     0
1860774065000	0   1   1   0   0   1   0     0
1860774075000	0   1   0   1   0   1   0     0
1860774085000	0   1   1   0   0   1   0     0
1860774095000	0   1   0   1   0   1   0     0
1860774105000	0   1   1   0   0   1   0     0
1860774115000	0   1   0   1   0   1   0     0
1860774125000	0   1   1   0   0   1   0     0
1860774135000	0   1   0   1   0   1   0     0
1860774145000	0   1   1   0   0   1   0     0
1860774155000	0   1   0   1   0   1   0     0
1860774165000	0   1   1   0   0   1   0     0
1860774175000	0   1   0   1   0   1   0     0
1860774185000	0   1   1   0   0   1   0     0
1860774195000	0   1   0   1   0   1   0     0
1860774205000	0   1   1   0   0   1   0     0
1860774215000	0   1   0   1   0   1   0     0
1860774225000	0   1   1   0   0   1   0     0
1860774235000	0   1   0   1   0   1   0     0
1860774245000	0   1   1   0   0   1   0     0
1860774255000	0   1   0   1   0   1   0     0
1860774265000	0   1   1   0   0   1   0     0
1860774275000	0   1   0   1   0   1   0     0
1860774285000	0   1   1   0   0   1   0     0
1860774295000	0   1   0   1   0   1   0     0
1860774305000	0   1   1   0   0   1   0     0
1860774315000	0   1   0   1   0   1   0     0
1860774325000	0   1   1   0   0   1   0     0
1860774335000	0   1   0   1   0   1   0     0
1860774345000	0   1   1   0   0   1   0     0
1860774355000	0   1   0   1   0   1   0     0
1860774365000	0   1   1   0   0   1   0     0
1860774375000	0   1   0   1   0   1   0     0
1860774385000	0   1   1   0   0   1   0     0
1860774395000	0   1   0   1   0   1   0     0
1860774405000	0   1   1   0   0   1   0     0
1860774415000	0   1   0   1   0   1   0     0
1860774425000	0   1   1   0   0   1   0     0
1860774435000	0   1   0   1   0   1   0     0
1860774445000	0   1   1   0   0   1   0     0
1860774455000	0   1   0   1   0   1   0     0
1860774465000	0   1   1   0   0   1   0     0
1860774475000	0   1   0   1   0   1   0     0
1860774485000	0   1   1   0   0   1   0     0
1860774495000	0   1   0   1   0   1   0     0
1860774505000	0   1   1   0   0   1   0     0
1860774515000	0   1   0   1   0   1   0     0
1860774525000	0   1   1   0   0   1   0     0
1860774535000	0   1   0   1   0   1   0     0
1860774545000	0   1   1   0   0   1   0     0
1860774555000	0   1   0   1   0   1   0     0
1860774565000	0   1   1   0   0   1   0     0
1860774575000	0   1   0   1   0   1   0     0
1860774585000	0   1   1   0   0   1   0     0
1860774595000	0   1   0   1   0   1   0     0
1860774605000	0   1   1   0   0   1   0     0
1860774615000	0   1   0   1   0   1   0     0
1860774625000	0   1   1   0   0   1   0     0
1860774635000	0   1   0   1   0   1   0     0
1860774645000	0   1   1   0   0   1   0     0
1860774655000	0   1   0   1   0   1   0     0
1860774665000	0   1   1   0   0   1   0     0
1860774675000	0   1   0   1   0   1   0     0
1860774685000	0   1   1   0   0   1   0     0
1860774695000	0   1   0   1   0   1   0     0
1860774705000	0   1   1   0   0   1   0     0
1860774715000	0   1   0   1   0   1   0     0
1860774725000	0   1   1   0   0   1   0     0
1860774735000	0   1   0   1   0   1   0     0
1860774745000	0   1   1   0   0   1   0     0
1860774755000	0   1   0   1   0   1   0     0
1860774765000	0   1   1   0   0   1   0     0
1860774775000	0   1   0   1   0   1   0     0
1860774785000	0   1   1   0   0   1   0     0
1860774795000	0   1   0   1   0   1   0     0
1860774805000	0   1   1   0   0   1   0     0
1860774815000	0   1   0   1   0   1   0     0
1860774825000	0   1   1   0   0   1   0     0
1860774835000	0   1   0   1   0   1   0     0
1860774845000	0   1   1   0   0   1   0     0
1860774855000	0   1   0   1   0   1   0     0
1860774865000	0   1   1   0   0   1   0     0
1860774875000	0   1   0   1   0   1   0     0
1860774885000	0   1   1   0   0   1   0     0
1860774895000	0   1   0   1   0   1   0     0
1860774905000	0   1   1   0   0   1   0     0
1860774915000	0   1   0   1   0   1   0     0
1860774925000	0   1   1   0   0   1   0     0
1860774935000	0   1   0   1   0   1   0     0
1860774945000	0   1   1   0   0   1   0     0
1860774955000	0   1   0   1   0   1   0     0
1860774965000	0   1   1   0   0   1   0     0
1860774975000	0   1   0   1   0   1   0     0
1860774985000	0   1   1   0   0   1   0     0
1860774995000	0   1   0   1   0   1   0     0
1860775005000	0   1   1   0   0   1   0     0
1860775015000	0   1   0   1   0   1   0     0
1860775025000	0   1   1   0   0   1   0     0
1860775035000	0   1   0   1   0   1   0     0
1860775045000	0   1   1   0   0   1   0     0
1860775055000	0   1   0   1   0   1   0     0
1860775065000	0   1   1   0   0   1   0     0
1860775075000	0   1   0   1   0   1   0     0
1860775085000	0   1   1   0   0   1   0     0
1860775095000	0   1   0   1   0   1   0     0
1860775105000	0   1   1   0   0   1   0     0
1860775115000	0   1   0   1   0   1   0     0
1860775125000	0   1   1   0   0   1   0     0
1860775135000	0   1   0   1   0   1   0     0
1860775145000	0   1   1   0   0   1   0     0
1860775155000	0   1   0   1   0   1   0     0
1860775165000	0   1   1   0   0   1   0     0
1860775175000	0   1   0   1   0   1   0     0
1860775185000	0   1   1   0   0   1   0     0
1860775195000	0   1   0   1   0   1   0     0
1860775205000	0   1   1   0   0   1   0     0
1860775215000	0   1   0   1   0   1   0     0
1860775225000	0   1   1   0   0   1   0     0
1860775235000	0   1   0   1   0   1   0     0
1860775245000	0   1   1   0   0   1   0     0
1860775255000	0   1   0   1   0   1   0     0
1860775265000	0   1   1   0   0   1   0     0
1860775275000	0   1   0   1   0   1   0     0
1860775285000	0   1   1   0   0   1   0     0
1860775295000	0   1   0   1   0   1   0     0
1860775305000	0   1   1   0   0   1   0     0
1860775315000	0   1   0   1   0   1   0     0
1860775325000	0   1   1   0   0   1   0     0
1860775335000	0   1   0   1   0   1   0     0
1860775345000	0   1   1   0   0   1   0     0
1860775355000	0   1   0   1   0   1   0     0
1860775365000	0   1   1   0   0   1   0     0
1860775375000	0   1   0   1   0   1   0     0
1860775385000	0   1   1   0   0   1   0     0
1860775395000	0   1   0   1   0   1   0     0
1860775405000	0   1   1   0   0   1   0     0
1860775415000	0   1   0   1   0   1   0     0
1860775425000	0   1   1   0   0   1   0     0
1860775435000	0   1   0   1   0   1   0     0
1860775445000	0   1   1   0   0   1   0     0
1860775455000	0   1   0   1   0   1   0     0
1860775465000	0   1   1   0   0   1   0     0
1860775475000	0   1   0   1   0   1   0     0
1860775485000	0   1   1   0   0   1   0     0
1860775495000	0   1   0   1   0   1   0     0
1860775505000	0   1   1   0   0   1   0     0
1860775515000	0   1   0   1   0   1   0     0
1860775525000	0   1   1   0   0   1   0     0
1860775535000	0   1   0   1   0   1   0     0
1860775545000	0   1   1   0   0   1   0     0
1860775555000	0   1   0   1   0   1   0     0
1860775565000	0   1   1   0   0   1   0     0
1860775575000	0   1   0   1   0   1   0     0
1860775585000	0   1   1   0   0   1   0     0
1860775595000	0   1   0   1   0   1   0     0
1860775605000	0   1   1   0   0   1   0     0
1860775615000	0   1   0   1   0   1   0     0
1860775625000	0   1   1   0   0   1   0     0
1860775635000	0   1   0   1   0   1   0     0
1860775645000	0   1   1   0   0   1   0     0
1860775655000	0   1   0   1   0   1   0     0
1860775665000	0   1   1   0   0   1   0     0
1860775675000	0   1   0   1   0   1   0     0
1860775685000	0   1   1   0   0   1   0     0
1860775695000	0   1   0   1   0   1   0     0
1860775705000	0   1   1   0   0   1   0     0
1860775715000	0   1   0   1   0   1   0     0
1860775725000	0   1   1   0   0   1   0     0
1860775735000	0   1   0   1   0   1   0     0
1860775745000	0   1   1   0   0   1   0     0
1860775755000	0   1   0   1   0   1   0     0
1860775765000	0   1   1   0   0   1   0     0
1860775775000	0   1   0   1   0   1   0     0
1860775785000	0   1   1   0   0   1   0     0
1860775795000	0   1   0   1   0   1   0     0
1860775805000	0   1   1   0   0   1   0     0
1860775815000	0   1   0   1   0   1   0     0
1860775825000	0   1   1   0   0   1   0     0
1860775835000	0   1   0   1   0   1   0     0
1860775845000	0   1   1   0   0   1   0     0
1860775855000	0   1   0   1   0   1   0     0
1860775865000	0   1   1   0   0   1   0     0
1860775875000	0   1   0   1   0   1   0     0
1860775885000	0   1   1   0   0   1   0     0
1860775895000	0   1   0   1   0   1   0     0
1860775905000	0   1   1   0   0   1   0     0
1860775915000	0   1   0   1   0   1   0     0
1860775925000	0   1   1   0   0   1   0     0
1860775935000	0   1   0   1   0   1   0     0
1860775945000	0   1   1   0   0   1   0     0
1860775955000	0   1   0   1   0   1   0     0
1860775965000	0   1   1   0   0   1   0     0
1860775975000	0   1   0   1   0   1   0     0
1860775985000	0   1   1   0   0   1   0     0
1860775995000	0   1   0   1   0   1   0     0
1860776005000	0   1   1   0   0   1   0     0
1860776015000	0   1   0   1   0   1   0     0
1860776025000	0   1   1   0   0   1   0     0
1860776035000	0   1   0   1   0   1   0     0
1860776045000	0   1   1   0   0   1   0     0
1860776055000	0   1   0   1   0   1   0     0
1860776065000	0   1   1   0   0   1   0     0
1860776075000	0   1   0   1   0   1   0     0
1860776085000	0   1   1   0   0   1   0     0
1860776095000	0   1   0   1   0   1   0     0
1860776105000	0   1   1   0   0   1   0     0
1860776115000	0   1   0   1   0   1   0     0
1860776125000	0   1   1   0   0   1   0     0
1860776135000	0   1   0   1   0   1   0     0
1860776145000	0   1   1   0   0   1   0     0
1860776155000	0   1   0   1   0   1   0     0
1860776165000	0   1   1   0   0   1   0     0
1860776175000	0   1   0   1   0   1   0     0
1860776185000	0   1   1   0   0   1   0     0
1860776195000	0   1   0   1   0   1   0     0
1860776205000	0   1   1   0   0   1   0     0
1860776215000	0   1   0   1   0   1   0     0
1860776225000	0   1   1   0   0   1   0     0
1860776235000	0   1   0   1   0   1   0     0
1860776245000	0   1   1   0   0   1   0     0
1860776255000	0   1   0   1   0   1   0     0
1860776265000	0   1   1   0   0   1   0     0
1860776275000	0   1   0   1   0   1   0     0
1860776285000	0   1   1   0   0   1   0     0
1860776295000	0   1   0   1   0   1   0     0
1860776305000	0   1   1   0   0   1   0     0
1860776315000	0   1   0   1   0   1   0     0
1860776325000	0   1   1   0   0   1   0     0
1860776335000	0   1   0   1   0   1   0     0
1860776345000	0   1   1   0   0   1   0     0
1860776355000	0   1   0   1   0   1   0     0
1860776365000	0   1   1   0   0   1   0     0
1860776375000	0   1   0   1   0   1   0     0
1860776385000	0   1   1   0   0   1   0     0
1860776395000	0   1   0   1   0   1   0     0
1860776405000	0   1   1   0   0   1   0     0
1860776415000	0   1   0   1   0   1   0     0
1860776425000	0   1   1   0   0   1   0     0
1860776435000	0   1   0   1   0   1   0     0
1860776445000	0   1   1   0   0   1   0     0
1860776455000	0   1   0   1   0   1   0     0
1860776465000	0   1   1   0   0   1   0     0
1860776475000	0   1   0   1   0   1   0     0
1860776485000	0   1   1   0   0   1   0     0
1860776495000	0   1   0   1   0   1   0     0
1860776505000	0   1   1   0   0   1   0     0
1860776515000	0   1   0   1   0   1   0     0
1860776525000	0   1   1   0   0   1   0     0
1860776535000	0   1   0   1   0   1   0     0
1860776545000	0   1   1   0   0   1   0     0
1860776555000	0   1   0   1   0   1   0     0
1860776565000	0   1   1   0   0   1   0     0
1860776575000	0   1   0   1   0   1   0     0
1860776585000	0   1   1   0   0   1   0     0
1860776595000	0   1   0   1   0   1   0     0
1860776605000	0   1   1   0   0   1   0     0
1860776615000	0   1   0   1   0   1   0     0
1860776625000	0   1   1   0   0   1   0     0
1860776635000	0   1   0   1   0   1   0     0
1860776645000	0   1   1   0   0   1   0     0
1860776655000	0   1   0   1   0   1   0     0
1860776665000	0   1   1   0   0   1   0     0
1860776675000	0   1   0   1   0   1   0     0
1860776685000	0   1   1   0   0   1   0     0
1860776695000	0   1   0   1   0   1   0     0
1860776705000	0   1   1   0   0   1   0     0
1860776715000	0   1   0   1   0   1   0     0
1860776725000	0   1   1   0   0   1   0     0
1860776735000	0   1   0   1   0   1   0     0
1860776745000	0   1   1   0   0   1   0     0
1860776755000	0   1   0   1   0   1   0     0
1860776765000	0   1   1   0   0   1   0     0
1860776775000	0   1   0   1   0   1   0     0
1860776785000	0   1   1   0   0   1   0     0
1860776795000	0   1   0   1   0   1   0     0
1860776805000	0   1   1   0   0   1   0     0
1860776815000	0   1   0   1   0   1   0     0
1860776825000	0   1   1   0   0   1   0     0
1860776835000	0   1   0   1   0   1   0     0
1860776845000	0   1   1   0   0   1   0     0
1860776855000	0   1   0   1   0   1   0     0
1860776865000	0   1   1   0   0   1   0     0
1860776875000	0   1   0   1   0   1   0     0
1860776885000	0   1   1   0   0   1   0     0
1860776895000	0   1   0   1   0   1   0     0
1860776905000	0   1   1   0   0   1   0     0
1860776915000	0   1   0   1   0   1   0     0
1860776925000	0   1   1   0   0   1   0     0
1860776935000	0   1   0   1   0   1   0     0
1860776945000	0   1   1   0   0   1   0     0
1860776955000	0   1   0   1   0   1   0     0
1860776965000	0   1   1   0   0   1   0     0
1860776975000	0   1   0   1   0   1   0     0
1860776985000	0   1   1   0   0   1   0     0
1860776995000	0   1   0   1   0   1   0     0
1860777005000	0   1   1   0   0   1   0     0
1860777015000	0   1   0   1   0   1   0     0
1860777025000	0   1   1   0   0   1   0     0
1860777035000	0   1   0   1   0   1   0     0
1860777045000	0   1   1   0   0   1   0     0
1860777055000	0   1   0   1   0   1   0     0
1860777065000	0   1   1   0   0   1   0     0
1860777075000	0   1   0   1   0   1   0     0
1860777085000	0   1   1   0   0   1   0     0
1860777095000	0   1   0   1   0   1   0     0
1860777105000	0   1   1   0   0   1   0     0
1860777115000	0   1   0   1   0   1   0     0
1860777125000	0   1   1   0   0   1   0     0
1860777135000	0   1   0   1   0   1   0     0
1860777145000	0   1   1   0   0   1   0     0
1860777155000	0   1   0   1   0   1   0     0
1860777165000	0   1   1   0   0   1   0     0
1860777175000	0   1   0   1   0   1   0     0
1860777185000	0   1   1   0   0   1   0     0
1860777195000	0   1   0   1   0   1   0     0
1860777205000	0   1   1   0   0   1   0     0
1860777215000	0   1   0   1   0   1   0     0
1860777225000	0   1   1   0   0   1   0     0
1860777235000	0   1   0   1   0   1   0     0
1860777245000	0   1   1   0   0   1   0     0
1860777255000	0   1   0   1   0   1   0     0
1860777265000	0   1   1   0   0   1   0     0
1860777275000	0   1   0   1   0   1   0     0
1860777285000	0   1   1   0   0   1   0     0
1860777295000	0   1   0   1   0   1   0     0
1860777305000	0   1   1   0   0   1   0     0
1860777315000	0   1   0   1   0   1   0     0
1860777325000	0   1   1   0   0   1   0     0
1860777335000	0   1   0   1   0   1   0     0
1860777345000	0   1   1   0   0   1   0     0
1860777355000	0   1   0   1   0   1   0     0
1860777365000	0   1   1   0   0   1   0     0
1860777375000	0   1   0   1   0   1   0     0
1860777385000	0   1   1   0   0   1   0     0
1860777395000	0   1   0   1   0   1   0     0
1860777405000	0   1   1   0   0   1   0     0
1860777415000	0   1   0   1   0   1   0     0
1860777425000	0   1   1   0   0   1   0     0
1860777435000	0   1   0   1   0   1   0     0
1860777445000	0   1   1   0   0   1   0     0
1860777455000	0   1   0   1   0   1   0     0
1860777465000	0   1   1   0   0   1   0     0
1860777475000	0   1   0   1   0   1   0     0
1860777485000	0   1   1   0   0   1   0     0
1860777495000	0   1   0   1   0   1   0     0
1860777505000	0   1   1   0   0   1   0     0
1860777515000	0   1   0   1   0   1   0     0
1860777525000	0   1   1   0   0   1   0     0
1860777535000	0   1   0   1   0   1   0     0
1860777545000	0   1   1   0   0   1   0     0
1860777555000	0   1   0   1   0   1   0     0
1860777565000	0   1   1   0   0   1   0     0
1860777575000	0   1   0   1   0   1   0     0
1860777585000	0   1   1   0   0   1   0     0
1860777595000	0   1   0   1   0   1   0     0
1860777605000	0   1   1   0   0   1   0     0
1860777615000	0   1   0   1   0   1   0     0
1860777625000	0   1   1   0   0   1   0     0
1860777635000	0   1   0   1   0   1   0     0
1860777645000	0   1   1   0   0   1   0     0
1860777655000	0   1   0   1   0   1   0     0
1860777665000	0   1   1   0   0   1   0     0
1860777675000	0   1   0   1   0   1   0     0
1860777685000	0   1   1   0   0   1   0     0
1860777695000	0   1   0   1   0   1   0     0
1860777705000	0   1   1   0   0   1   0     0
1860777715000	0   1   0   1   0   1   0     0
1860777725000	0   1   1   0   0   1   0     0
1860777735000	0   1   0   1   0   1   0     0
1860777745000	0   1   1   0   0   1   0     0
1860777755000	0   1   0   1   0   1   0     0
1860777765000	0   1   1   0   0   1   0     0
1860777775000	0   1   0   1   0   1   0     0
1860777785000	0   1   1   0   0   1   0     0
1860777795000	0   1   0   1   0   1   0     0
1860777805000	0   1   1   0   0   1   0     0
1860777815000	0   1   0   1   0   1   0     0
1860777825000	0   1   1   0   0   1   0     0
1860777835000	0   1   0   1   0   1   0     0
1860777845000	0   1   1   0   0   1   0     0
1860777855000	0   1   0   1   0   1   0     0
1860777865000	0   1   1   0   0   1   0     0
1860777875000	0   1   0   1   0   1   0     0
1860777885000	0   1   1   0   0   1   0     0
